Date,Open,High,Low,Close,Adj Close,Volume
2013-02-05,343.774994,347.500000,343.774994,344.756012,193.108414,271056
2013-02-06,346.506012,347.500000,344.250000,346.799988,194.253342,207592
2013-02-07,347.812012,349.750000,347.319000,348.725006,195.331619,597528
2013-02-08,348.625000,351.819000,346.600006,348.537994,195.226837,643512
2013-02-11,350.000000,351.625000,348.087006,348.830994,195.390976,788536
2013-02-12,346.875000,346.881012,342.875000,344.330994,192.870392,173040
2013-02-13,343.750000,349.600006,342.500000,348.662994,195.296860,485264
2013-02-14,348.894012,353.125000,348.894012,351.618988,196.952621,616920
2013-02-15,348.500000,350.855988,346.269012,348.149994,195.009521,210664
2013-02-18,348.462006,348.462006,345.375000,347.069000,194.404037,117896
2013-02-19,347.250000,353.125000,345.649994,352.375000,197.376068,293472
2013-02-20,352.500000,353.750000,350.993988,352.480988,197.435455,403568
2013-02-21,349.375000,352.455994,349.125000,350.843994,196.518555,516696
2013-02-22,349.875000,356.875000,349.875000,354.569000,198.605026,1191824
2013-02-25,358.131012,365.500000,357.794006,364.649994,204.251633,1730664
2013-02-26,364.125000,371.250000,363.625000,370.013000,207.255676,1363880
2013-02-27,368.687988,368.687988,362.830994,364.225006,204.013626,539728
2013-02-28,364.000000,366.875000,360.750000,363.250000,203.467484,482512
2013-03-01,361.250000,370.000000,360.375000,363.556000,203.638885,405624
2013-03-04,364.500000,367.625000,359.149994,362.875000,203.257431,779608
2013-03-05,364.750000,367.375000,364.075012,365.118988,204.514374,451536
2013-03-06,367.500000,371.787994,366.312012,370.806000,207.699875,967376
2013-03-07,372.500000,376.250000,372.000000,375.593994,210.381729,1402424
2013-03-08,373.500000,373.750000,369.687988,371.274994,207.962540,464616
2013-03-11,372.500000,373.625000,366.312012,368.218994,206.250778,324224
2013-03-12,366.750000,368.093994,364.125000,364.700012,204.279648,413456
2013-03-13,362.375000,362.375000,356.862000,357.806000,200.418106,372984
2013-03-14,359.125000,361.250000,355.388000,359.362000,201.289719,550616
2013-03-15,358.674988,363.843994,358.674988,360.462006,201.905853,530288
2013-03-18,359.250000,361.250000,356.625000,357.674988,200.344742,221648
2013-03-19,358.750000,360.837006,355.375000,357.056000,199.998032,278360
2013-03-20,357.500000,359.375000,353.625000,358.656006,200.894272,237320
2013-03-21,360.412994,361.612000,358.000000,359.562012,201.401749,503008
2013-03-22,356.250000,359.250000,353.756012,357.575012,200.288757,402936
2013-03-25,351.875000,358.112000,351.875000,356.674988,199.784637,529856
2013-03-26,355.250000,358.500000,354.131012,356.787994,199.847931,198864
2013-03-28,357.781006,363.625000,357.618988,361.237000,202.339935,943976
2013-04-01,362.894012,369.200012,362.894012,367.906006,206.075439,642856
2013-04-02,366.625000,373.362000,364.881012,371.269012,207.959213,512352
2013-04-03,368.125000,374.375000,368.125000,370.500000,207.528442,308816
2013-04-04,368.750000,369.375000,359.218994,360.355988,201.846466,398464
2013-04-05,359.125000,362.169006,356.375000,357.980988,200.516174,296136
2013-04-08,356.375000,358.825012,353.625000,354.144012,198.366943,218000
2013-04-09,354.987000,354.987000,344.444000,345.794006,193.689850,442624
2013-04-10,350.037994,353.375000,347.250000,351.656006,196.973358,674672
2013-04-11,357.625000,366.662994,354.381012,364.730988,204.297058,1197120
2013-04-12,328.263000,328.263000,283.500000,286.931000,160.718887,15443656
2013-04-15,286.250000,294.368988,275.750000,291.743988,163.414764,7881008
2013-04-16,290.500000,290.612000,285.924988,286.743988,160.614105,1740480
2013-04-17,288.750000,288.894012,281.263000,285.230988,159.766617,2257208
2013-04-18,284.875000,290.250000,284.875000,286.924988,160.715515,1605464
2013-04-22,287.125000,287.500000,278.000000,280.556000,157.148026,2429360
2013-04-23,280.875000,284.000000,280.625000,282.763000,158.384262,899608
2013-04-25,282.500000,282.500000,277.750000,278.381012,155.929764,3432120
2013-04-26,278.105988,279.850006,275.187988,276.537994,154.897430,1818536
2013-04-29,276.125000,281.125000,273.750000,278.631012,156.069824,2930960
2013-04-30,279.862000,280.375000,277.825012,279.306000,156.447891,878736
2013-05-02,279.862000,286.250000,279.812012,285.862000,160.120102,869912
2013-05-03,287.125000,290.237000,285.080994,288.475006,161.583740,1138880
2013-05-06,289.375000,293.125000,289.375000,292.674988,163.936264,468272
2013-05-07,293.750000,294.375000,290.625000,293.575012,164.440384,1150336
2013-05-08,295.500000,296.750000,292.287994,293.819000,164.577042,734480
2013-05-09,293.250000,296.112000,293.250000,294.987000,165.231293,359632
2013-05-10,295.500000,298.125000,294.750000,296.343994,165.991394,395280
2013-05-13,293.906006,295.000000,291.437988,292.544006,163.862885,528080
2013-05-14,292.500000,296.225006,292.500000,293.950012,164.650467,244576
2013-05-15,293.750000,296.375000,293.325012,295.024994,165.252579,439184
2013-05-16,295.000000,295.044006,289.419006,291.519012,163.288727,508288
2013-05-17,291.875000,296.118988,291.875000,293.850006,164.594406,434544
2013-05-20,292.031006,297.774994,292.031006,296.950012,166.330811,716920
2013-05-21,296.737000,301.850006,295.787994,299.681000,167.860550,603128
2013-05-22,299.388000,303.968994,297.306000,298.544006,167.223663,669072
2013-05-23,296.750000,302.250000,294.375000,294.862000,165.161301,428688
2013-05-24,295.000000,297.725006,291.881012,293.362000,164.321075,244048
2013-05-27,293.181000,297.500000,291.350006,295.794006,165.683289,411048
2013-05-28,295.750000,297.375000,294.437988,295.794006,165.683289,253992
2013-05-29,295.750000,298.819000,291.718994,293.812012,164.573151,331824
2013-05-30,292.125000,293.562012,289.468994,292.769012,180.583755,833352
2013-05-31,293.750000,302.500000,293.524994,300.950012,185.629883,715664
2013-06-03,315.600006,328.112000,309.544006,314.243988,193.829803,3921880
2013-06-04,311.212006,314.862000,308.000000,311.881012,192.372284,1026480
2013-06-05,310.000000,311.294006,306.737000,307.763000,189.832230,482920
2013-06-06,306.388000,306.531006,301.875000,303.437988,187.164520,485584
2013-06-07,303.500000,309.237000,302.500000,305.862000,188.659668,467552
2013-06-10,307.725006,312.230988,307.500000,310.881012,191.755478,357200
2013-06-11,311.250000,314.250000,308.131012,309.243988,190.745728,490840
2013-06-12,308.112000,313.125000,301.638000,302.993988,186.890640,470960
2013-06-13,302.625000,303.306000,296.899994,297.388000,183.432800,350400
2013-06-14,297.656006,301.125000,297.006012,299.368988,184.654694,386792
2013-06-17,300.875000,303.368988,299.388000,302.681000,186.697601,244616
2013-06-18,303.750000,307.500000,303.325012,305.950012,188.713959,298104
2013-06-19,305.625000,306.000000,300.919006,304.750000,187.973801,357512
2013-06-20,302.593994,305.931000,292.875000,295.862000,182.491562,558592
2013-06-21,296.250000,303.750000,296.250000,302.394012,186.520599,473000
2013-06-24,301.000000,301.250000,294.000000,297.531006,183.520981,446976
2013-06-25,297.250000,298.250000,293.319000,297.250000,183.347672,720440
2013-06-26,298.750000,301.500000,296.519012,299.694000,184.855179,269512
2013-06-27,301.500000,312.031006,301.500000,309.618988,190.977020,757096
2013-06-28,311.000000,312.500000,303.250000,311.656006,192.233475,633528
2013-07-01,307.500000,310.000000,305.037994,305.944000,188.710266,265544
2013-07-02,305.125000,308.000000,300.263000,300.694000,185.472015,331208
2013-07-03,299.875000,306.375000,299.105988,300.662994,185.452866,410464
2013-07-04,302.500000,308.737000,302.500000,307.562012,189.708267,838880
2013-07-05,308.725006,310.125000,304.787994,306.806000,189.241943,471440
2013-07-08,309.381012,312.174988,307.531006,308.962006,190.571777,353192
2013-07-09,309.625000,314.000000,309.625000,311.962006,192.422226,906088
2013-07-10,313.125000,315.000000,311.781006,312.625000,192.831207,625688
2013-07-11,316.287994,320.431000,313.287994,315.843994,194.816666,967816
2013-07-12,347.424988,363.125000,343.625000,350.343994,216.096741,6760208
2013-07-15,348.912994,348.912994,341.131012,342.730988,211.400940,1323688
2013-07-16,337.513000,346.118988,336.250000,341.306000,210.522003,504248
2013-07-17,341.306000,344.362000,341.306000,343.787994,212.052917,573272
2013-07-18,343.750000,352.205994,342.500000,349.937988,215.846344,1099280
2013-07-19,350.625000,357.987000,347.125000,355.725006,219.415848,1547296
2013-07-22,353.549988,362.000000,353.125000,359.455994,221.717163,889736
2013-07-23,360.125000,364.431000,360.125000,362.605988,223.660141,596448
2013-07-24,360.962006,365.625000,360.000000,363.450012,224.180695,489472
2013-07-25,362.500000,368.138000,362.500000,364.487000,224.820328,744008
2013-07-26,366.250000,368.750000,361.013000,364.437988,224.790100,652864
2013-07-29,362.750000,367.862000,362.750000,365.093994,225.194733,568408
2013-07-30,366.250000,371.250000,366.250000,369.462006,227.888962,617872
2013-07-31,370.125000,373.725006,366.225006,370.894012,228.772247,464936
2013-08-01,372.125000,374.125000,369.519012,371.962006,229.431030,839992
2013-08-02,372.625000,377.493988,372.625000,375.837006,231.821136,1248824
2013-08-05,375.000000,378.125000,374.625000,375.931000,231.879120,1276640
2013-08-06,376.062012,376.125000,369.000000,373.263000,230.233536,661488
2013-08-07,372.500000,375.000000,368.399994,369.431000,227.869858,980400
2013-08-08,367.375000,371.975006,367.000000,370.138000,228.305908,518728
2013-08-12,371.250000,377.149994,370.625000,375.656006,231.709503,720704
2013-08-13,375.625000,387.299988,375.500000,385.612000,237.850555,1046048
2013-08-14,382.500000,386.687988,380.149994,383.725006,236.686615,337624
2013-08-16,376.875000,379.544006,370.756012,371.825012,229.346512,346240
2013-08-19,371.906006,378.125000,369.000000,375.681000,231.724945,561712
2013-08-20,376.125000,377.250000,373.406006,375.888000,231.852646,416392
2013-08-21,375.549988,375.549988,365.375000,369.169006,227.708282,370072
2013-08-22,372.031006,379.480988,370.537994,377.912994,233.101669,559720
2013-08-23,376.625000,377.243988,372.825012,374.812012,231.188919,224048
2013-08-26,376.875000,380.819000,376.000000,378.819000,233.660538,447928
2013-08-27,378.750000,384.924988,378.750000,382.263000,235.784790,550600
2013-08-28,380.875000,391.112000,380.875000,390.037994,240.580460,1181488
2013-08-29,381.875000,390.625000,381.875000,388.625000,239.708984,940552
2013-08-30,386.375000,390.450012,379.875000,387.537994,239.038483,618976
2013-09-02,383.250000,390.500000,383.250000,384.669006,237.268875,485696
2013-09-03,384.250000,386.625000,377.500000,379.230988,233.914612,332456
2013-09-04,381.250000,392.437988,381.250000,388.237000,239.469666,793552
2013-09-05,385.194000,386.250000,374.625000,375.337006,231.512756,451296
2013-09-06,375.000000,383.519012,375.000000,377.605988,232.912308,856800
2013-09-10,379.000000,396.250000,379.000000,393.837006,242.923813,1812496
2013-09-11,393.750000,396.587006,388.500000,390.069000,240.599640,678848
2013-09-12,388.750000,389.968994,380.750000,383.013000,236.247391,376640
2013-09-13,381.875000,382.513000,376.625000,378.531006,233.482849,434664
2013-09-16,378.500000,381.125000,372.500000,374.037994,230.711502,352304
2013-09-17,376.875000,378.631012,374.000000,377.919006,233.105362,285192
2013-09-18,377.625000,378.375000,375.125000,376.962006,232.515076,686016
2013-09-19,376.250000,379.750000,375.000000,377.431000,232.804382,976640
2013-09-20,376.125000,378.875000,373.138000,374.444000,230.961945,362232
2013-09-23,374.444000,380.250000,374.444000,377.330994,232.742706,596848
2013-09-24,377.250000,378.750000,374.750000,376.850006,232.445999,505248
2013-09-25,378.500000,379.375000,374.362000,375.975006,231.906311,197408
2013-09-26,377.875000,379.355988,375.306000,376.669006,232.334381,1179672
2013-09-27,376.875000,381.355988,373.899994,375.799988,231.798340,291688
2013-09-30,376.375000,381.763000,375.263000,376.931000,232.495941,250944
2013-10-01,377.750000,379.718994,374.250000,376.837006,232.438004,301104
2013-10-03,377.500000,381.062012,377.500000,379.850006,234.296463,1646656
2013-10-04,379.375000,379.375000,375.687988,376.931000,232.495941,529568
2013-10-07,377.000000,380.556000,376.125000,377.444000,232.812393,1086424
2013-10-08,380.625000,381.250000,377.937988,379.049988,233.802979,1295256
2013-10-09,379.500000,390.894012,376.250000,388.444000,239.597305,1806616
2013-10-10,391.250000,394.375000,386.524994,390.519012,240.877228,1851312
2013-10-11,415.000000,420.000000,394.705994,409.237000,252.422745,6482728
2013-10-14,406.875000,416.769012,406.875000,415.437988,256.247620,1640520
2013-10-15,415.125000,419.625000,414.000000,418.537994,258.159698,925048
2013-10-17,415.125000,419.000000,407.412994,408.763000,264.783142,601640
2013-10-18,408.750000,415.187988,407.580994,414.519012,268.511658,488520
2013-10-21,415.625000,421.394012,408.544006,416.993988,270.114899,476664
2013-10-22,417.500000,420.375000,415.674988,416.843994,270.017731,569056
2013-10-23,414.375000,416.205994,409.750000,415.519012,269.159454,333568
2013-10-24,413.674988,421.500000,411.513000,413.730988,268.001221,494120
2013-10-25,414.375000,418.500000,413.000000,416.375000,269.713928,555896
2013-10-28,415.000000,416.700012,412.125000,415.480988,269.134827,258392
2013-10-29,415.000000,420.243988,413.080994,416.862000,270.029388,777632
2013-10-30,414.375000,417.006012,413.625000,415.500000,269.147095,188920
2013-10-31,412.750000,415.794006,411.388000,413.580994,267.904053,373456
2013-11-01,413.112000,414.006012,408.950012,409.843994,265.483337,255096
2013-11-05,405.750000,411.250000,404.250000,408.118988,264.365936,257008
2013-11-06,409.375000,413.819000,409.375000,413.237000,267.681244,170368
2013-11-07,415.125000,424.899994,414.500000,419.894012,271.993469,651080
2013-11-08,417.500000,423.625000,417.500000,419.687988,271.859955,414792
2013-11-11,418.625000,424.388000,418.487000,420.388000,272.313446,685408
2013-11-12,419.406006,421.743988,416.287994,417.419006,270.390228,635800
2013-11-13,415.000000,419.862000,415.000000,416.737000,269.948395,373896
2013-11-14,419.125000,421.806000,418.750000,419.225006,271.560089,292304
2013-11-18,422.537994,426.250000,422.537994,425.037994,275.325500,549504
2013-11-19,425.125000,430.987000,424.894012,430.450012,278.831268,578200
2013-11-20,427.500000,430.000000,424.375000,425.299988,275.495209,234288
2013-11-21,425.250000,425.250000,414.506012,418.419006,271.037994,368064
2013-11-22,415.638000,421.562012,415.638000,418.662994,271.196014,233392
2013-11-25,418.625000,422.394012,413.687988,415.950012,269.438629,958416
2013-11-26,414.375000,418.556000,411.656006,414.868988,268.738403,636552
2013-11-27,415.000000,416.625000,411.250000,411.955994,266.851440,144912
2013-11-28,412.125000,416.618988,406.375000,415.493988,269.143250,5930520
2013-11-29,413.750000,420.750000,413.750000,419.187988,271.536133,361016
2013-12-02,419.250000,421.737000,416.049988,417.306000,270.317017,436856
2013-12-03,415.500000,419.924988,415.500000,418.556000,271.126709,691616
2013-12-04,418.625000,423.287994,417.350006,420.625000,272.466949,531336
2013-12-05,421.912994,424.580994,418.093994,418.894012,271.345673,367472
2013-12-06,418.750000,418.750000,415.000000,415.825012,269.357666,1148552
2013-12-09,418.750000,423.000000,415.312012,417.181000,270.236053,233248
2013-12-10,413.750000,423.705994,413.750000,421.287994,272.896423,627960
2013-12-11,420.125000,422.375000,417.750000,421.424988,272.985107,683936
2013-12-12,421.250000,423.144012,418.750000,420.424988,272.337372,237896
2013-12-13,419.000000,422.500000,418.125000,421.730988,273.183350,479264
2013-12-16,421.250000,432.500000,419.325012,431.230988,279.337097,1017992
2013-12-17,430.544006,435.399994,430.544006,432.056000,279.871552,848608
2013-12-18,431.312012,433.750000,431.000000,432.225006,279.981018,567848
2013-12-19,432.375000,442.500000,431.975006,439.306000,284.567902,667448
2013-12-20,438.625000,446.237000,438.625000,444.037994,287.633118,536208
2013-12-23,437.750000,442.274994,432.875000,433.580994,280.859375,602592
2013-12-24,435.500000,437.750000,433.174988,435.794006,282.292908,562904
2013-12-26,435.625000,441.250000,435.263000,439.444000,284.657257,437424
2013-12-27,441.375000,446.250000,440.669006,445.281006,288.438324,684040
2013-12-30,444.500000,446.875000,434.649994,437.705994,283.531433,612376
2013-12-31,438.125000,439.975006,435.000000,435.687988,282.224274,343776
2014-01-01,436.375000,437.125000,432.674988,433.299988,280.677399,188704
2014-01-02,433.299988,438.424988,433.118988,434.343994,281.353668,293352
2014-01-03,433.875000,446.506012,432.000000,445.681000,288.697357,638312
2014-01-06,447.500000,447.625000,433.750000,439.274994,284.547791,588096
2014-01-07,438.750000,440.281006,430.875000,432.174988,279.948639,321008
2014-01-08,433.250000,434.250000,427.605988,428.562012,277.608276,335448
2014-01-09,429.450012,435.243988,427.162994,431.381012,279.434326,728792
2014-01-10,436.750000,446.899994,431.125000,443.612000,287.357147,3959960
2014-01-13,446.500000,459.299988,446.500000,458.212006,296.814575,1606272
2014-01-14,454.500000,462.162994,454.500000,461.105988,298.689209,471992
2014-01-15,460.638000,465.388000,459.750000,463.819000,300.446594,1099544
2014-01-16,463.000000,467.125000,461.875000,465.587006,301.591797,1296312
2014-01-17,465.625000,469.987000,465.388000,466.006012,301.863251,1105280
2014-01-20,464.000000,470.000000,463.000000,468.737000,303.632263,1470296
2014-01-21,468.125000,471.312012,465.000000,469.455994,304.098053,546848
2014-01-22,466.875000,471.875000,466.875000,470.888000,305.025665,291344
2014-01-23,471.250000,474.875000,469.837006,474.100006,307.106293,489504
2014-01-24,471.131012,474.750000,469.306000,469.881012,304.373352,281600
2014-01-27,464.750000,471.250000,464.750000,466.575012,302.231842,228904
2014-01-28,464.769012,464.769012,458.875000,459.625000,297.729828,148720
2014-01-29,458.737000,467.987000,457.075012,464.705994,301.021149,378264
2014-01-30,462.031006,464.625000,457.875000,463.093994,299.976929,241960
2014-01-31,463.000000,467.100006,451.625000,462.431000,299.547485,282952
2014-02-03,460.625000,461.562012,452.937988,453.587006,293.818634,316024
2014-02-04,448.513000,448.750000,443.750000,445.830994,288.794525,216232
2014-02-05,447.013000,448.500000,442.575012,447.694000,290.001343,241536
2014-02-06,445.819000,447.987000,442.593994,445.431000,288.535431,697808
2014-02-07,447.500000,450.424988,443.506012,445.837006,288.798462,1381112
2014-02-10,446.287994,448.019012,444.444000,446.062012,288.944183,480000
2014-02-11,446.125000,452.750000,446.125000,449.475006,291.154999,494952
2014-02-12,450.750000,453.112000,449.000000,449.950012,291.462708,873992
2014-02-13,450.000000,452.350006,447.625000,448.306000,290.397736,199768
2014-02-14,449.500000,456.875000,449.500000,455.700012,295.187347,252280
2014-02-17,458.781006,459.625000,456.250000,457.781006,296.535400,174424
2014-02-18,456.500000,461.312012,456.388000,460.000000,297.972778,1494552
2014-02-19,461.125000,470.381012,461.125000,469.243988,303.960724,504304
2014-02-20,468.750000,468.750000,463.187988,464.212006,300.701141,160512
2014-02-21,466.000000,469.375000,466.000000,468.962006,303.778046,125528
2014-02-24,468.125000,469.375000,466.250000,468.843994,303.701599,160248
2014-02-25,468.937988,473.750000,468.937988,472.837006,306.288147,839408
2014-02-26,472.437988,476.125000,471.500000,475.480988,308.000824,230072
2014-02-28,472.375000,479.013000,472.375000,477.524994,309.324890,206848
2014-03-03,477.875000,480.899994,472.513000,474.131012,307.126404,207568
2014-03-04,470.500000,477.625000,470.462006,474.987000,307.680847,369464
2014-03-05,477.625000,480.000000,476.181000,476.912994,308.928436,220016
2014-03-06,479.000000,480.794006,477.087006,479.462006,310.579620,141928
2014-03-07,478.125000,478.862000,463.125000,467.618988,302.908081,849016
2014-03-10,465.769012,465.825012,455.638000,459.093994,297.385864,366312
2014-03-11,458.375000,463.368988,453.750000,459.093994,297.385864,284648
2014-03-12,460.000000,462.299988,456.487000,458.862000,297.235565,167080
2014-03-13,428.774994,431.125000,417.500000,419.687988,271.859955,3729768
2014-03-14,419.687988,425.125000,417.669006,423.681000,274.446533,577488
2014-03-18,424.743988,426.600006,417.750000,418.656006,271.191498,416072
2014-03-19,420.000000,420.812012,405.019012,408.944000,264.900360,1188160
2014-03-20,409.375000,418.625000,409.000000,412.875000,267.446716,674912
2014-03-21,416.250000,417.125000,408.819000,413.156006,267.628784,683072
2014-03-22,null,null,null,null,null,null
2014-03-24,410.000000,414.618988,408.750000,409.256012,265.102478,374728
2014-03-25,407.125000,409.937988,405.625000,406.450012,263.284851,287992
2014-03-26,408.118988,408.937988,404.000000,405.580994,262.721924,354968
2014-03-27,405.750000,407.750000,402.125000,403.562012,261.414124,281728
2014-03-28,404.031006,408.750000,403.875000,407.218994,263.782990,369736
2014-03-31,409.375000,413.024994,403.781006,409.855988,265.491119,842176
2014-04-01,410.625000,415.355988,409.888000,413.825012,268.062164,342640
2014-04-02,418.000000,418.569000,412.500000,415.024994,268.839417,290048
2014-04-03,416.500000,418.125000,415.000000,417.325012,270.329315,215352
2014-04-04,417.875000,419.343994,412.875000,414.437988,268.459198,234872
2014-04-07,413.750000,415.000000,399.500000,411.406006,266.495178,188680
2014-04-09,412.500000,412.500000,403.875000,406.638000,263.406677,789808
2014-04-10,408.000000,408.000000,398.325012,400.825012,259.641174,424432
2014-04-11,398.781006,407.000000,395.625000,404.480988,262.009338,847968
2014-04-15,418.375000,421.475006,405.669006,407.556000,264.001251,4027256
2014-04-16,407.125000,407.125000,393.750000,394.549988,255.576416,943632
2014-04-17,396.875000,400.993988,394.750000,398.737000,258.288635,452344
2014-04-21,400.250000,402.125000,396.250000,397.656006,257.588379,276168
2014-04-22,397.424988,400.000000,392.875000,393.737000,255.049805,354312
2014-04-23,395.662994,398.750000,395.625000,396.593994,256.900421,294896
2014-04-24,396.593994,396.593994,396.593994,396.593994,256.900421,0
2014-04-25,397.500000,399.299988,395.587006,396.781006,257.021545,224896
2014-04-28,396.587006,399.125000,396.587006,397.269012,257.337708,205304
2014-04-29,396.562012,399.381012,396.562012,397.325012,257.374023,212240
2014-04-30,397.843994,398.875000,396.149994,397.149994,257.260590,2027872
2014-05-02,397.812012,405.531006,397.812012,402.475006,260.709930,230440
2014-05-05,398.750000,403.931000,396.388000,397.019012,257.175781,206792
2014-05-06,396.937988,397.763000,394.250000,395.519012,256.204071,179576
2014-05-07,393.875000,395.625000,381.455994,383.056000,248.130981,828040
2014-05-08,383.750000,386.000000,380.812012,382.868988,248.009872,403280
2014-05-09,382.868988,390.000000,381.919006,388.174988,251.446899,332744
2014-05-12,390.000000,398.756012,388.112000,397.237000,257.316956,814272
2014-05-13,397.506012,410.625000,397.506012,408.187988,264.410645,594952
2014-05-14,404.375000,407.662994,402.250000,405.862000,262.903961,270016
2014-05-15,405.656006,410.625000,401.487000,408.799988,264.807068,351664
2014-05-16,409.375000,417.174988,382.644012,397.230988,257.313080,979536
2014-05-19,400.125000,400.125000,375.625000,377.843994,244.754822,1809920
2014-05-20,381.638000,391.625000,379.919006,389.881012,252.551956,475488
2014-05-21,389.625000,394.737000,387.162994,393.830994,255.110657,271880
2014-05-22,394.437988,396.705994,385.381012,388.399994,251.592667,408296
2014-05-23,390.250000,395.899994,376.250000,383.312012,248.296814,595288
2014-05-26,385.625000,388.600006,381.774994,386.730988,250.511551,379504
2014-05-27,387.500000,394.750000,387.500000,391.737000,253.754272,371928
2014-05-28,391.250000,398.500000,390.431000,396.524994,256.855774,256208
2014-05-29,380.000000,380.000000,364.375000,365.537994,265.583893,3235240
2014-05-30,368.125000,369.375000,361.750000,367.687988,267.145966,7938336
2014-06-02,368.750000,375.000000,368.750000,374.187988,271.868591,780920
2014-06-03,375.281006,379.513000,371.955994,376.924988,273.857147,504840
2014-06-04,376.250000,378.013000,369.763000,374.212006,271.886047,602208
2014-06-05,374.156006,382.899994,370.875000,379.743988,275.905334,705080
2014-06-06,376.125000,376.575012,369.519012,374.975006,272.440338,1203712
2014-06-09,376.263000,376.875000,372.250000,373.212006,271.159454,605856
2014-06-10,374.875000,385.105988,374.875000,383.399994,278.561615,603144
2014-06-11,387.375000,406.875000,387.375000,397.343994,288.692719,1966432
2014-06-12,409.500000,412.250000,390.080994,395.825012,287.589111,2187432
2014-06-13,398.250000,400.625000,391.519012,397.705994,288.955719,773304
2014-06-16,399.000000,407.250000,397.625000,405.274994,294.455017,674072
2014-06-17,406.875000,408.125000,402.362000,405.906006,294.913513,370600
2014-06-18,407.375000,409.250000,401.950012,405.569000,294.668640,617072
2014-06-19,406.000000,415.312012,405.750000,414.049988,300.830566,695512
2014-06-20,415.000000,416.875000,412.781006,414.450012,301.121155,429552
2014-06-23,414.000000,414.000000,402.750000,403.881012,293.442200,375224
2014-06-24,404.000000,404.299988,399.287994,401.287994,291.558258,702936
2014-06-25,405.263000,405.263000,400.862000,401.600006,291.784882,743240
2014-06-26,401.375000,403.750000,397.381012,398.674988,289.659760,641240
2014-06-27,398.250000,404.125000,397.500000,402.743988,292.616058,407640
2014-06-30,401.937988,407.375000,401.600006,405.806000,294.840790,329000
2014-07-01,405.750000,406.868988,401.250000,402.718994,292.597961,325752
2014-07-02,402.513000,405.625000,400.125000,402.312012,292.302246,236472
2014-07-03,401.850006,403.750000,400.750000,401.343994,291.598907,368168
2014-07-04,401.000000,406.100006,400.625000,404.894012,294.178192,269368
2014-07-07,406.944000,419.875000,406.944000,417.968994,303.677917,785608
2014-07-08,418.125000,425.513000,413.138000,416.725006,302.774109,707184
2014-07-09,417.625000,422.750000,411.306000,413.037994,300.095276,384168
2014-07-10,413.750000,422.125000,406.875000,411.612000,299.059235,757856
2014-07-11,426.250000,428.669006,413.125000,415.725006,302.047546,1579472
2014-07-14,416.250000,416.250000,398.524994,403.375000,293.074554,637280
2014-07-15,406.250000,407.368988,402.250000,403.181000,292.933594,410392
2014-07-16,403.750000,405.750000,400.950012,403.674988,293.292542,418280
2014-07-17,403.875000,417.855988,403.875000,405.412994,294.555267,346184
2014-07-18,405.000000,409.125000,405.000000,406.649994,295.454071,219888
2014-07-21,406.250000,409.375000,399.105988,400.806000,291.208038,372528
2014-07-22,400.750000,406.250000,400.031006,404.388000,293.810577,338256
2014-07-23,405.625000,419.000000,405.625000,418.375000,303.972931,540472
2014-07-24,418.500000,423.355988,415.250000,422.281006,306.810852,343064
2014-07-25,422.750000,423.750000,413.250000,419.044006,304.458954,311608
2014-07-28,418.750000,423.250000,415.625000,420.799988,305.734802,188280
2014-07-30,424.075012,424.075012,418.750000,421.006012,305.884460,395424
2014-07-31,421.187988,424.080994,418.230988,420.712006,305.670837,209768
2014-08-01,420.000000,423.750000,416.500000,417.544006,303.369171,291936
2014-08-04,418.875000,435.250000,418.875000,432.825012,314.471649,1008640
2014-08-05,433.125000,439.375000,433.125000,438.031006,318.254150,533112
2014-08-06,440.037994,450.562012,440.000000,446.837006,324.652161,1017840
2014-08-07,437.500000,442.750000,437.500000,439.319000,319.189911,577152
2014-08-08,436.881012,440.000000,434.444000,435.044006,316.083893,286136
2014-08-11,438.437988,447.875000,438.437988,446.656006,324.520630,231072
2014-08-12,448.875000,449.375000,443.125000,447.049988,324.806885,207704
2014-08-13,445.875000,452.250000,444.500000,449.888000,326.868896,360104
2014-08-14,450.000000,452.812012,448.575012,450.468994,327.290985,202616
2014-08-18,450.000000,451.125000,443.750000,444.806000,323.176483,199248
2014-08-19,444.375000,448.350006,441.250000,443.888000,322.509491,237920
2014-08-20,443.906006,447.968994,443.319000,444.062012,322.635956,133560
2014-08-21,443.763000,445.125000,441.375000,442.868988,321.769104,180592
2014-08-22,443.500000,450.868988,443.412994,450.156006,327.063568,1380776
2014-08-25,450.625000,453.750000,445.156006,452.687988,328.903259,230048
2014-08-26,453.375000,454.625000,449.812012,452.575012,328.821136,245376
2014-08-27,453.125000,456.093994,450.250000,454.093994,329.924774,242384
2014-08-28,454.375000,454.375000,446.000000,449.250000,326.405304,155152
2014-09-01,450.656006,451.931000,448.144012,450.424988,327.259003,136264
2014-09-02,449.500000,452.875000,444.562012,451.444000,327.999420,710336
2014-09-03,450.000000,467.500000,450.000000,466.825012,339.174561,848912
2014-09-04,466.250000,466.250000,461.919006,463.506012,336.763092,213144
2014-09-05,465.250000,474.118988,463.750000,466.287994,338.784363,403160
2014-09-08,467.500000,474.000000,466.250000,472.294006,343.148102,189184
2014-09-09,468.750000,469.424988,465.181000,467.100006,339.374359,341168
2014-09-10,464.987000,464.987000,457.931000,458.513000,333.135406,391384
2014-09-11,459.375000,462.450012,454.156006,460.455994,334.547119,186696
2014-09-12,461.250000,463.730988,456.705994,459.044006,333.521240,214144
